SaleID,ProductID,CustomerID,StoreID,Date,Quantity,UnitPrice
664,2,263,2,2023-09-05,3,351.31
665,33,312,4,2024-11-26,3,786.13
666,77,80,4,2023-09-10,4,197.71
667,30,165,3,2024-12-21,3,46.18
668,33,413,2,2024-01-17,4,701.19
669,77,252,2,2024-06-19,4,153.4
670,26,12,5,2024-09-25,2,904.79
671,22,401,1,2024-02-23,4,772.97
672,66,304,4,2023-05-03,1,606.22
673,38,212,3,2023-10-21,2,320.79
674,90,282,2,2024-11-15,4,641.56
675,46,112,4,2023-05-23,4,482.09
676,15,211,3,2024-05-25,2,298.24
677,44,378,4,2024-11-11,3,945.63
678,49,239,3,2023-02-26,2,170.27
679,75,268,4,2023-02-11,3,755.85
680,61,405,5,2024-09-22,2,802.04
681,67,298,1,2023-05-01,2,952.28
682,6,317,4,2023-12-09,1,553.92
683,9,58,1,2023-11-28,2,539.53
684,6,438,4,2024-03-31,1,921.09
685,73,34,2,2024-03-12,4,803.08
686,32,263,5,2023-12-07,3,766.0
687,41,365,5,2023-12-07,3,791.25
688,76,35,1,2024-02-20,1,498.25
689,8,271,2,2023-07-01,3,51.0
690,72,449,3,2024-11-07,3,206.28
691,50,474,5,2023-09-21,2,646.56
692,62,227,2,2023-07-29,1,402.2
693,84,25,2,2024-06-06,3,610.7
694,62,234,1,2023-07-01,4,556.16
695,7,59,2,2024-03-19,1,444.27
696,75,251,2,2023-09-08,2,242.38
697,84,335,3,2023-05-18,4,721.77
698,80,86,1,2023-08-06,3,909.95
699,4,251,1,2024-03-29,3,772.26
700,6,390,2,2023-03-28,1,128.84
701,58,180,3,2023-10-20,3,542.57
702,22,207,4,2023-04-02,1,837.01
703,26,344,5,2023-07-27,3,595.07
704,3,149,1,2023-07-23,4,445.17
705,41,71,3,2023-07-05,2,291.7
706,60,121,3,2023-03-26,4,337.09
707,14,253,2,2024-10-25,2,249.74
708,75,93,5,2023-06-05,1,203.77
709,82,256,1,2023-10-20,3,592.98
710,12,254,4,2024-06-16,4,514.29
711,87,352,2,2023-06-10,3,737.48
712,12,288,1,2024-01-21,1,314.85
713,13,309,1,2024-04-29,2,466.22
714,25,59,3,2024-05-17,4,683.57
715,45,69,5,2023-06-05,2,963.6
716,19,446,4,2023-05-23,2,355.38
717,55,388,5,2024-09-10,1,305.23
718,45,86,3,2023-10-11,2,454.8
719,8,274,4,2024-07-15,1,726.64
720,53,227,4,2023-02-04,2,961.93
721,55,81,2,2023-08-12,2,541.17
722,32,498,4,2024-10-29,4,814.32
723,51,114,1,2024-01-28,1,469.76
724,44,184,5,2024-02-12,3,49.46
725,82,280,5,2024-12-03,3,895.27
726,70,322,2,2024-01-23,3,296.98
727,18,397,4,2024-11-26,4,147.28
728,83,318,3,2023-10-24,4,996.2
729,22,54,1,2023-11-19,2,353.93
730,37,399,2,2024-05-02,2,145.17
731,56,197,4,2024-07-23,3,318.43
732,59,387,3,2023-02-08,2,518.7
733,3,293,4,2024-05-19,2,97.08
734,28,293,2,2024-05-17,4,359.09
735,74,485,3,2024-06-20,3,672.17
736,35,387,3,2023-11-12,1,916.77
737,61,447,3,2024-05-10,3,403.46
738,54,291,3,2023-04-27,4,568.92
739,63,180,4,2023-12-08,3,639.7
740,79,471,3,2023-08-28,1,80.05
741,7,380,4,2024-11-17,2,348.8
742,76,412,3,2024-03-20,3,687.41
743,49,222,3,2024-05-01,4,738.3
744,85,274,2,2024-02-15,4,362.39
745,31,378,4,2024-09-14,3,16.67
746,58,244,4,2023-10-25,2,16.8
747,61,420,5,2023-02-21,2,542.74
748,24,417,2,2023-10-31,4,555.97
749,20,448,4,2023-10-15,4,560.16
750,37,154,2,2024-10-25,1,724.54
751,4,304,2,2023-04-28,2,922.06
752,20,424,2,2024-02-28,3,990.27
753,60,273,1,2024-10-08,4,704.06
754,24,424,4,2023-07-28,4,518.86
755,50,135,2,2023-05-07,4,149.58
756,49,313,1,2023-10-20,4,390.33
757,51,8,1,2024-06-02,2,576.73
758,36,128,3,2023-08-10,4,999.81
759,66,373,3,2023-03-18,2,135.71
760,79,56,4,2023-12-04,1,795.15
761,34,126,3,2023-10-02,1,998.95
762,36,159,4,2023-04-27,3,807.24
763,6,59,1,2023-10-19,4,769.47
764,39,58,1,2023-09-28,3,266.09
765,42,140,4,2024-03-22,2,13.33
766,58,176,3,2023-06-06,3,233.73
767,12,415,3,2024-07-25,3,791.9
768,3,108,4,2023-07-03,4,116.21
769,18,211,5,2024-02-28,2,303.16
770,40,447,3,2024-10-17,2,566.88
771,21,74,2,2024-11-03,4,584.01
772,15,167,3,2024-08-23,2,547.56
773,26,460,5,2023-01-16,1,981.07
774,8,404,1,2023-04-08,4,22.16
775,87,357,1,2024-09-07,4,492.72
776,42,304,1,2023-10-27,4,509.38
777,44,233,3,2024-02-26,1,300.39
778,14,327,1,2023-11-03,2,529.82
779,78,372,5,2023-10-01,1,676.55
780,2,182,5,2023-09-18,1,676.03
781,37,122,3,2023-08-27,1,96.98
782,69,334,2,2023-11-28,3,804.44
783,38,203,3,2023-04-25,2,931.4
784,41,455,1,2023-09-25,2,132.38
785,62,29,3,2023-01-12,4,422.47
786,60,202,5,2023-03-14,4,516.63
787,14,93,3,2024-02-10,3,143.47
788,89,329,3,2023-06-27,1,508.35
789,84,356,2,2023-09-16,4,214.79
790,2,176,5,2024-02-04,2,936.01
791,70,330,4,2023-09-27,4,453.99
792,17,211,4,2024-09-23,1,994.95
793,89,184,5,2024-11-11,3,56.05
794,28,95,4,2024-04-30,1,136.3
795,66,273,1,2024-08-02,4,448.78
796,35,137,4,2023-02-28,3,875.62
797,5,237,1,2024-10-03,3,559.67
798,65,353,5,2023-09-23,1,735.02
799,40,418,4,2023-03-16,4,429.33
800,76,429,4,2023-03-31,1,50.11
801,56,472,1,2024-05-19,4,651.33
802,36,265,1,2023-12-23,4,637.66
803,45,135,3,2023-06-03,2,80.71
804,23,144,2,2023-08-06,3,179.17
805,47,19,4,2024-04-30,4,481.39
806,31,231,2,2024-06-23,1,452.17
807,11,134,2,2023-05-10,1,754.89
808,10,114,4,2023-03-07,2,393.54
809,67,499,1,2023-05-24,2,666.67
810,14,139,3,2024-01-15,2,707.38
811,80,125,5,2023-11-09,3,648.55
812,74,204,4,2024-02-11,2,600.16
813,10,61,4,2024-02-11,3,807.63
814,76,250,5,2023-10-04,2,660.54
815,1,298,2,2024-09-06,3,835.84
816,5,13,3,2024-02-13,4,640.32
817,20,396,2,2023-11-10,2,167.38
818,8,255,5,2024-07-02,3,316.35
819,43,85,5,2023-09-06,4,337.05
820,76,458,3,2024-04-05,2,102.98
821,1,20,5,2024-02-03,4,695.38
822,57,50,5,2024-10-29,2,599.16
823,64,164,3,2024-03-26,1,593.86
824,84,92,4,2024-04-15,3,483.73
825,28,88,2,2024-10-05,1,547.69
826,37,69,4,2024-07-12,3,18.01
827,47,37,4,2024-03-09,1,105.29
828,76,253,2,2024-03-21,2,686.52
829,37,252,4,2024-12-07,1,268.85
830,49,140,3,2023-04-13,2,116.83
831,44,355,2,2023-11-24,3,335.37
832,56,381,1,2024-11-13,2,261.94
833,28,168,4,2024-08-23,1,39.08
834,79,54,5,2023-09-03,4,416.45
835,6,386,2,2023-02-27,3,36.76
836,61,178,1,2023-04-15,4,10.39
837,20,297,5,2024-11-22,4,794.55
838,78,301,1,2023-03-10,4,321.82
839,2,359,4,2023-10-29,4,571.91
840,73,106,5,2023-06-02,4,304.77
841,37,137,4,2024-06-20,1,930.72
842,20,190,5,2023-02-04,2,731.89
843,26,128,2,2023-01-15,2,375.48
844,29,342,3,2023-04-16,4,218.52
845,1,47,3,2024-12-30,1,146.43
846,35,5,1,2023-03-15,4,764.79
847,70,460,5,2023-10-12,4,458.51
848,59,257,4,2024-07-03,3,239.64
849,69,300,2,2023-07-16,1,920.43
850,33,150,2,2023-10-07,4,396.2
851,51,294,2,2024-11-16,2,548.06
852,78,243,3,2024-07-09,3,859.22
853,12,275,4,2024-10-27,4,835.04
854,20,208,2,2023-06-02,4,641.57
855,53,415,2,2023-10-18,4,889.74
856,88,115,1,2023-05-22,1,952.58
857,43,195,5,2023-11-08,4,935.76
858,89,343,5,2024-10-07,2,355.52
859,50,170,5,2023-02-01,3,403.2
860,29,379,1,2023-01-26,1,248.1
861,57,82,3,2023-09-12,3,838.46
862,39,154,1,2023-02-25,2,130.61
863,56,141,2,2023-10-20,4,361.53
864,43,314,4,2024-09-28,1,19.64
865,50,146,2,2023-08-18,4,598.7
866,23,323,2,2023-02-22,1,661.8
867,44,122,4,2023-04-11,4,256.5
868,38,252,5,2024-04-11,2,739.36
869,84,343,1,2023-09-24,2,387.72
870,23,387,3,2023-01-02,4,318.59
871,45,311,2,2023-01-22,2,956.6
872,52,89,2,2024-07-31,4,592.81
873,80,475,3,2023-07-31,1,259.8
874,50,58,1,2023-08-24,2,983.41
875,8,492,2,2024-06-12,1,393.67
876,85,63,3,2024-01-23,4,651.35
877,1,347,2,2023-01-14,1,726.62
878,8,308,5,2024-06-02,3,428.07
879,29,487,5,2023-08-10,4,540.56
880,5,473,2,2024-09-07,2,247.38
881,86,382,2,2024-02-07,2,471.16
882,47,280,5,2024-05-27,3,317.69
883,34,72,2,2023-10-14,4,551.98
884,65,9,1,2024-01-19,4,673.19
885,55,366,1,2023-09-04,4,617.87
886,90,421,4,2023-04-01,4,778.95
887,43,94,1,2023-11-08,1,51.11
888,74,373,2,2024-03-12,4,87.81
889,30,339,2,2024-12-26,1,213.26
890,82,437,3,2023-02-12,1,985.94
891,17,336,1,2023-03-15,2,802.27
892,26,152,5,2024-07-14,4,924.88
893,8,492,5,2023-11-12,1,279.37
894,47,405,4,2023-05-24,4,578.12
895,76,356,3,2023-11-25,3,559.34
896,72,40,5,2023-07-28,1,573.82
897,89,359,4,2023-04-09,2,720.39
898,46,495,1,2024-11-30,4,400.04
899,68,62,3,2023-04-24,2,680.44
900,33,254,3,2023-06-24,1,790.55
901,1,454,2,2023-09-28,1,296.18
902,19,69,1,2023-03-04,2,946.29
903,31,398,3,2024-02-08,4,522.87
904,80,245,4,2023-08-13,1,735.44
905,14,365,5,2023-06-10,3,731.64
906,53,170,1,2023-02-05,2,569.59
907,48,178,1,2024-01-16,1,329.46
908,69,189,3,2024-10-14,4,670.27
909,90,260,3,2023-11-14,1,96.41
910,62,72,3,2024-12-08,4,981.62
911,66,472,4,2024-10-24,4,192.16
912,64,459,2,2024-03-31,1,282.67
913,70,17,3,2023-09-26,3,954.89
914,63,370,2,2023-12-10,4,194.68
915,73,341,2,2023-02-09,2,178.39
916,33,57,1,2024-02-18,4,806.49
917,41,218,5,2024-01-15,4,258.78
918,89,107,5,2023-08-10,3,103.78
919,48,304,4,2023-10-08,4,234.38
920,13,428,4,2023-08-13,1,889.49
921,73,173,5,2024-04-01,3,287.52
922,77,219,5,2023-06-03,4,698.11
923,31,464,1,2023-10-07,1,401.19
924,75,247,1,2023-12-19,1,269.5
925,68,218,5,2023-02-08,4,152.61
926,4,373,3,2024-12-29,2,972.47
927,19,417,3,2024-09-12,2,525.9
928,70,31,1,2024-07-26,4,123.61
929,82,368,2,2024-05-03,4,206.83
930,13,47,5,2023-07-17,1,413.22
931,23,134,4,2023-10-03,4,548.73
932,83,108,3,2023-06-21,4,189.98
933,75,72,2,2024-05-22,1,284.95
934,1,327,3,2024-02-09,4,785.87
935,88,418,2,2023-09-28,4,423.31
936,54,108,5,2024-07-07,4,11.39
937,71,309,5,2024-12-01,1,63.4
938,89,398,5,2024-10-25,4,444.94
939,85,272,1,2023-05-11,2,69.52
940,15,171,2,2024-09-17,4,182.17
941,65,116,4,2024-01-20,2,730.6
942,76,329,4,2024-02-01,4,485.58
943,71,74,5,2024-07-19,1,487.64
944,15,256,4,2023-10-23,2,602.24
945,21,81,3,2024-01-18,4,790.63
946,19,268,2,2024-05-26,4,167.0
947,60,128,2,2024-01-30,4,181.32
948,89,326,2,2024-07-07,4,130.19
949,33,403,3,2024-08-27,1,937.46
950,49,235,1,2023-09-17,3,581.52
951,35,41,3,2023-10-08,2,101.71
952,44,181,2,2023-12-22,4,228.44
953,90,157,2,2024-02-24,1,728.33
954,11,454,2,2023-07-11,3,38.7
955,72,59,4,2024-09-28,1,728.4
956,78,345,1,2024-03-03,4,912.35
957,74,249,3,2023-12-14,3,65.82
958,66,192,2,2024-03-04,2,194.56
959,46,24,5,2024-01-27,2,12.35
960,9,473,1,2023-12-07,1,117.94
961,3,400,5,2024-06-30,2,620.82
962,85,436,1,2024-02-06,2,54.37
963,26,80,2,2023-02-16,3,431.58
964,72,134,1,2024-10-26,2,508.37
965,48,421,1,2024-02-29,3,907.56
966,66,213,2,2024-05-31,3,479.55
967,70,388,5,2024-09-28,3,151.12
968,28,482,5,2023-11-24,2,296.4
969,26,348,4,2023-03-28,1,675.47
970,25,166,5,2024-05-29,1,120.99
971,12,425,5,2023-06-14,2,239.43
972,5,348,1,2023-08-11,3,995.82
973,48,337,4,2023-10-24,2,15.48
974,37,398,2,2024-03-26,4,160.66
975,79,71,2,2023-12-09,1,845.25
976,44,214,3,2023-12-07,3,110.37
977,15,435,4,2024-04-05,2,43.3
978,43,65,1,2024-01-27,3,130.1
979,48,221,3,2024-06-20,4,696.66
980,87,308,3,2024-07-04,3,993.18
981,70,479,2,2024-02-25,4,594.73
982,46,286,5,2024-01-16,1,133.07
983,43,185,1,2024-09-08,3,191.94
984,21,207,4,2023-01-05,2,542.31
985,23,466,3,2024-10-09,3,718.5
986,80,99,1,2023-01-04,3,666.28
987,47,242,2,2024-11-11,4,578.98
988,15,158,3,2023-11-12,4,986.41
989,25,98,3,2023-03-19,2,206.05
990,36,42,2,2024-06-14,1,181.17
991,75,139,2,2024-12-17,1,860.47
992,51,283,2,2023-12-21,4,297.91
993,15,408,1,2023-02-02,2,339.2
994,68,227,1,2024-10-23,3,553.18
995,21,423,1,2024-12-05,2,387.46
996,13,72,5,2023-05-19,2,294.76
997,86,243,3,2023-09-29,2,918.0
998,19,18,1,2023-07-15,1,137.98
999,34,77,5,2023-05-07,3,410.25
1000,78,45,3,2023-12-15,2,12.94
1001,68,472,1,2023-02-13,1,809.38
1002,52,371,2,2024-12-28,1,176.73
1003,27,343,4,2023-09-01,4,775.26
1004,29,140,1,2023-01-09,3,157.12
1005,28,177,4,2024-12-12,2,422.57
1006,35,222,1,2023-03-20,3,730.9
1007,8,415,2,2023-07-09,4,278.1
1008,16,92,4,2023-03-27,4,320.78
1009,36,22,5,2024-04-29,2,670.65
1010,30,172,2,2023-09-28,1,195.82
1011,18,92,4,2024-05-27,4,952.27
1012,2,192,4,2023-01-20,1,196.9
1013,49,77,2,2024-05-03,4,752.5
1014,77,281,2,2023-05-10,3,804.57
1015,4,364,2,2024-10-04,2,380.63
1016,90,179,3,2023-01-07,4,164.68
1017,89,238,5,2024-12-04,3,174.24
1018,75,135,1,2023-11-06,4,985.6
1019,7,365,4,2024-09-18,2,728.16
1020,74,390,1,2024-04-17,3,455.55
1021,39,280,2,2023-04-12,1,264.78
1022,13,19,5,2023-12-04,4,28.72
1023,31,83,5,2023-11-15,4,673.76
1024,71,228,3,2024-05-27,3,957.35
1025,63,371,2,2023-01-25,2,115.77
1026,56,265,4,2024-12-21,4,756.95
1027,42,112,3,2024-03-05,3,161.7
1028,61,251,2,2023-05-23,2,794.18
1029,42,164,3,2024-12-09,4,376.87
1030,56,358,1,2024-10-18,3,714.94
1031,36,168,2,2023-05-29,2,927.02
1032,84,221,4,2024-11-23,4,623.94
1033,68,408,4,2023-02-24,4,921.49
1034,7,304,2,2024-04-15,2,242.67
1035,54,191,3,2023-12-29,2,978.35
1036,1,325,5,2024-10-11,3,874.12
1037,44,437,2,2023-07-28,4,116.5
1038,45,438,4,2023-07-04,4,419.4
1039,47,170,1,2023-03-06,3,927.76
1040,13,375,4,2024-07-02,4,87.33
1041,22,45,5,2023-04-22,4,459.23
1042,21,381,4,2023-09-20,4,726.36
1043,86,474,5,2023-03-17,1,43.11
1044,9,14,2,2023-10-23,2,755.3
1045,26,231,4,2023-06-27,1,367.59
1046,9,157,3,2023-01-01,1,256.88
1047,15,500,3,2023-05-28,2,580.21
1048,10,134,4,2024-11-01,1,548.89
1049,88,391,4,2024-10-23,3,875.2
1050,42,37,1,2023-05-09,1,679.24
1051,72,53,4,2024-09-29,3,427.65
1052,24,18,1,2024-05-27,2,653.64
1053,80,471,1,2024-09-20,4,752.65
1054,49,492,1,2024-05-16,2,937.96
1055,26,38,1,2023-05-29,2,707.22
1056,37,187,2,2023-09-26,1,548.43
1057,68,385,3,2024-12-01,2,379.25
1058,50,196,1,2024-10-14,2,892.57
1059,24,243,3,2023-04-15,3,794.59
1060,19,300,1,2024-04-10,4,86.41
1061,60,303,3,2023-10-08,1,702.55
1062,39,35,4,2024-02-11,4,543.36
1063,74,215,4,2024-09-04,4,112.61
1064,89,219,3,2023-12-24,4,569.31
1065,18,316,1,2024-11-05,1,200.58
1066,19,90,2,2023-07-22,2,711.06
1067,36,308,3,2024-09-03,4,285.68
1068,74,252,5,2023-10-08,1,158.84
1069,55,8,2,2023-09-14,2,91.15
1070,69,256,5,2023-04-04,4,495.89
1071,47,363,3,2023-11-20,3,207.64
1072,49,208,1,2023-12-28,1,856.58
1073,33,425,5,2024-10-23,4,12.97
1074,21,131,3,2023-12-17,1,845.2
1075,81,224,2,2023-03-03,3,525.88
1076,22,197,1,2024-10-02,1,922.92
1077,48,468,5,2023-07-06,2,212.57
1078,37,142,3,2024-08-02,4,111.25
1079,15,252,1,2024-06-25,1,628.71
1080,35,96,1,2023-10-31,1,709.66
1081,71,26,4,2024-09-30,4,378.86
1082,32,111,1,2024-03-11,3,23.54
1083,11,454,3,2023-08-01,3,412.89
1084,10,123,2,2024-02-10,4,241.45
1085,73,186,4,2023-05-14,4,353.99
1086,78,484,3,2023-08-07,2,511.69
1087,77,168,3,2024-02-25,1,705.32
1088,57,51,3,2023-11-15,1,963.59
1089,25,379,5,2023-06-06,3,152.56
1090,2,5,5,2023-07-07,2,683.1
1091,64,77,2,2024-04-20,1,240.88
1092,35,160,3,2023-06-11,2,228.5
1093,7,208,5,2023-05-09,4,637.22
1094,85,257,5,2023-10-31,1,778.24
1095,18,205,5,2023-03-30,4,978.01
1096,67,255,2,2023-06-11,3,771.14
1097,42,438,2,2023-02-05,3,165.74
1098,39,11,3,2023-08-15,4,233.15
1099,41,437,4,2023-05-31,3,763.78
1100,75,8,3,2024-08-15,4,531.72
1101,24,409,5,2023-02-16,4,302.45
1102,60,424,5,2024-12-16,4,477.07
1103,46,32,1,2024-10-21,3,915.74
1104,19,472,3,2023-08-19,3,758.04
1105,68,28,5,2024-06-22,3,456.19
1106,90,206,5,2024-12-01,4,980.75
1107,42,493,4,2023-06-14,2,796.93
1108,32,387,1,2024-12-24,3,15.81
1109,39,228,3,2024-08-09,2,121.24
1110,36,128,2,2024-08-26,3,558.43
1111,36,255,3,2024-07-27,1,356.45
1112,3,475,3,2023-03-07,1,814.43
1113,73,212,4,2023-03-21,1,896.73
1114,8,239,3,2023-05-20,2,248.24
1115,70,207,4,2024-02-04,3,765.65
1116,41,318,4,2023-05-10,4,540.04
1117,68,283,5,2024-03-21,2,398.05
1118,13,245,2,2023-01-29,3,788.91
1119,49,45,4,2023-07-21,1,569.27
1120,60,105,1,2023-08-25,2,638.93
1121,2,348,1,2024-08-21,3,71.63
1122,60,281,2,2024-08-30,4,590.02
1123,5,234,4,2023-12-05,2,307.7
1124,44,189,2,2024-02-03,4,498.36
1125,27,44,5,2024-03-14,2,229.79
1126,32,494,1,2023-10-16,1,618.33
1127,21,225,3,2023-09-09,1,155.99
1128,8,430,1,2024-11-22,1,131.67
1129,72,142,4,2023-04-10,4,196.53
1130,50,136,2,2024-08-07,1,819.29
1131,67,176,1,2024-02-26,4,43.2
1132,44,142,3,2024-10-04,4,732.28
1133,58,449,3,2024-11-24,4,65.94
1134,3,80,2,2024-12-06,1,595.94
1135,86,82,2,2023-01-18,3,775.82
1136,70,135,1,2024-04-15,4,238.76
1137,2,207,4,2024-09-29,3,203.99
1138,87,344,5,2024-12-23,4,296.29
1139,44,177,3,2023-01-07,1,702.62
1140,2,383,2,2024-02-23,1,262.28
1141,81,243,5,2024-01-15,1,506.75
1142,35,55,5,2024-05-22,2,143.12
1143,87,141,5,2023-04-24,1,466.58
1144,30,457,4,2024-05-25,3,628.48
1145,8,440,2,2024-08-18,4,81.1
1146,22,56,3,2024-09-05,3,817.27
1147,44,15,2,2024-04-13,2,938.06
1148,58,185,1,2023-04-03,3,201.61
1149,36,314,3,2024-05-06,4,761.84
1150,69,419,2,2023-04-12,4,320.33
1151,77,88,3,2024-05-07,1,679.96
1152,31,97,1,2024-06-19,2,313.61
1153,47,144,3,2024-04-29,2,863.72
1154,55,8,5,2024-04-23,3,353.64
1155,80,477,4,2023-06-16,1,850.34
1156,62,215,1,2023-05-20,1,768.48
1157,30,173,3,2023-04-04,1,204.36
1158,55,223,1,2023-06-30,4,165.38
1159,16,40,5,2024-07-29,2,781.86
1160,12,497,4,2023-01-04,3,396.4
1161,17,182,1,2024-08-28,3,949.9
1162,16,270,5,2024-01-24,3,943.52
1163,12,187,5,2023-09-29,1,696.55
1164,8,245,5,2023-05-12,2,505.57
1165,84,478,3,2024-08-06,2,203.02
1166,3,309,2,2024-08-15,4,883.57
1167,16,231,1,2024-05-26,4,91.18
1168,30,383,2,2024-11-16,4,376.65
1169,23,155,5,2023-02-21,3,326.03
1170,5,175,2,2023-10-17,3,958.84
1171,84,336,5,2024-03-21,2,126.93
1172,65,115,5,2023-08-25,4,891.25
1173,30,390,4,2024-05-05,3,461.87
1174,21,311,4,2023-10-07,4,57.02
1175,84,481,2,2023-02-13,4,731.58
1176,70,300,1,2023-12-25,2,109.87
1177,22,18,2,2024-10-07,2,244.63
1178,82,272,1,2024-07-21,3,801.73
1179,72,12,2,2024-06-09,2,163.18
1180,32,404,3,2024-11-20,4,332.22
1181,33,301,3,2024-04-06,2,367.39
1182,16,192,1,2023-04-11,4,592.91
1183,76,232,4,2024-11-22,4,792.03
1184,38,443,1,2024-04-05,3,238.5
1185,14,93,2,2023-09-25,3,213.73
1186,36,478,5,2023-12-28,3,229.68
1187,23,218,3,2024-02-12,4,387.8
1188,66,278,5,2023-02-06,2,539.75
1189,85,353,3,2024-04-12,3,23.31
1190,2,487,2,2024-12-16,3,782.49
1191,73,303,3,2023-09-16,2,927.45
1192,65,29,1,2024-05-23,2,845.08
1193,75,470,5,2024-10-28,3,46.81
1194,67,301,5,2023-11-05,4,529.26
1195,52,77,2,2024-09-03,4,815.89
1196,62,9,5,2023-09-30,3,350.67
1197,23,24,2,2024-09-16,2,898.07
1198,26,15,4,2023-04-20,4,888.01
1199,68,164,1,2024-10-16,2,150.29
1200,82,13,3,2024-11-09,1,498.69
1201,55,347,3,2023-09-17,2,35.41
1202,6,172,3,2024-10-18,2,289.04
1203,35,357,4,2023-09-25,1,813.75
1204,22,327,1,2023-02-01,4,975.39
1205,43,200,5,2024-12-31,4,914.19
1206,15,485,5,2023-06-26,4,52.15
1207,86,489,1,2023-04-14,3,927.46
1208,60,462,1,2023-08-24,1,824.42
1209,12,378,3,2023-04-03,2,869.03
1210,49,76,5,2023-07-20,1,915.68
1211,42,164,1,2024-08-19,1,493.3
1212,38,372,5,2023-02-04,1,219.11
1213,82,61,1,2023-04-27,1,30.81
1214,45,488,2,2024-11-18,1,33.31
1215,35,465,3,2024-04-02,1,646.09
1216,30,424,1,2024-04-15,3,343.91
1217,88,245,4,2024-02-03,1,500.94
1218,30,477,1,2024-08-19,1,140.02
1219,78,382,2,2023-04-27,4,975.76
1220,6,155,4,2023-12-28,1,138.64
1221,67,257,4,2023-07-23,1,450.36
1222,80,244,1,2023-05-26,4,448.92
1223,7,162,2,2024-03-19,4,18.55
1224,52,68,4,2024-12-27,4,671.12
1225,14,344,3,2024-09-08,2,542.83
1226,73,277,3,2023-10-24,1,502.52
1227,15,161,5,2024-08-03,1,819.9
1228,21,391,5,2024-05-01,1,248.73
1229,35,449,2,2023-08-19,4,862.49
1230,66,489,4,2023-07-22,3,866.13
1231,2,259,3,2023-12-28,1,828.59
1232,35,492,3,2024-01-30,4,347.98
1233,82,307,2,2023-09-05,4,170.93
1234,78,335,4,2024-03-15,4,480.43
1235,20,95,2,2024-01-31,2,267.24
1236,82,438,1,2024-10-17,4,61.66
1237,10,464,3,2023-12-22,3,286.68
1238,25,458,2,2024-02-05,2,474.44
1239,66,246,2,2023-08-29,4,121.61
1240,25,221,1,2023-12-07,3,944.89
1241,54,123,5,2023-08-17,3,659.54
1242,33,187,3,2024-06-26,1,144.98
1243,36,262,2,2024-09-12,4,813.94
1244,14,413,3,2024-06-22,4,928.81
1245,65,273,5,2024-11-02,1,270.16
1246,80,373,2,2024-06-12,3,151.82
1247,54,60,1,2023-09-24,4,329.25
1248,52,406,3,2023-05-09,1,833.93
1249,3,408,1,2023-08-08,1,183.34
1250,41,125,5,2023-03-23,3,781.55
1251,6,337,5,2024-07-14,3,719.1
1252,25,341,3,2024-07-06,4,654.85
1253,13,51,5,2023-01-20,4,438.98
1254,8,178,4,2023-11-23,2,373.1
1255,21,139,3,2023-02-06,3,94.41
1256,68,440,4,2024-01-17,2,363.78
1257,25,327,5,2023-02-08,2,605.82
1258,79,170,3,2023-04-19,1,899.23
1259,68,39,4,2024-03-04,1,834.79
1260,45,69,5,2023-03-05,4,41.89
1261,60,236,2,2023-06-24,3,147.47
1262,12,48,2,2023-02-01,3,850.0
1263,32,381,1,2024-12-21,2,939.93
1264,13,57,2,2024-06-14,2,65.25
1265,31,277,4,2023-04-16,4,704.24
1266,78,338,2,2024-04-26,1,372.08
1267,20,99,3,2023-07-25,3,370.65
1268,18,404,3,2023-09-04,3,646.24
1269,60,15,3,2024-11-09,3,812.11
1270,63,325,2,2023-03-30,3,282.09
1271,6,461,2,2023-11-12,1,708.3
1272,32,179,1,2023-01-11,4,639.52
1273,43,332,5,2023-02-18,4,522.15
1274,2,62,1,2024-07-26,1,606.4
1275,60,119,4,2023-06-20,4,27.87
1276,23,469,3,2023-05-23,4,14.03
1277,83,37,2,2023-07-26,2,554.93
1278,31,134,5,2024-04-07,1,528.87
1279,5,455,5,2024-05-23,4,80.62
1280,83,26,2,2023-07-20,2,497.11
1281,34,490,1,2023-01-05,1,759.95
1282,10,496,5,2023-07-30,1,545.79
1283,89,8,1,2023-01-29,3,522.44
1284,2,457,2,2023-07-09,2,720.73
1285,11,475,1,2023-07-07,2,180.13
1286,50,4,3,2023-05-30,2,462.91
1287,31,21,2,2024-06-08,1,156.57
1288,56,415,2,2024-01-01,3,528.6
1289,79,149,5,2023-06-06,1,596.02
1290,73,488,5,2023-03-21,4,130.46
1291,87,25,5,2023-09-30,4,84.76
1292,83,487,3,2024-10-21,4,175.07
1293,9,143,3,2024-12-18,3,590.47
1294,21,245,4,2024-09-17,1,197.72
1295,73,419,2,2024-06-01,2,282.49
1296,28,433,5,2023-08-20,4,705.52
1297,62,43,2,2024-10-10,4,255.86
1298,7,425,1,2023-06-09,1,403.55
1299,80,293,3,2023-12-10,2,929.56
1300,16,185,4,2023-10-16,3,826.75
1301,4,42,1,2023-07-24,4,262.92
1302,4,431,2,2023-11-01,4,601.6
1303,40,92,3,2023-12-26,4,669.15
1304,17,317,5,2024-10-31,2,901.24
1305,52,398,1,2024-02-04,4,551.99
1306,52,324,3,2024-03-24,2,565.67
1307,36,53,2,2023-04-16,4,889.56
1308,38,84,2,2023-03-23,4,63.84
1309,50,34,1,2023-12-08,2,631.86
1310,63,76,1,2024-02-25,2,422.48
1311,63,353,1,2023-02-18,3,910.67
1312,62,408,4,2023-07-25,1,960.93
1313,7,404,5,2023-08-06,4,178.54
